"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Nov 16 11:44:42 GMT 2021","Tue Nov 16 11:44:42 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Legacy",""
"passed","Tue Nov 16 11:45:18 GMT 2021","Tue Nov 16 11:45:39 GMT 2021","20792","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Tue Nov 16 11:41:17 GMT 2021","Tue Nov 16 11:41:39 GMT 2021","21444","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Tue Nov 16 11:41:04 GMT 2021","Tue Nov 16 11:41:17 GMT 2021","13672","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Tue Nov 16 11:40:16 GMT 2021","Tue Nov 16 11:40:44 GMT 2021","27787","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"skipped","Tue Nov 16 11:44:42 GMT 2021","Tue Nov 16 11:44:42 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Native",""
"passed","Tue Nov 16 11:44:12 GMT 2021","Tue Nov 16 11:44:39 GMT 2021","26907","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send ETH",""
"passed","Tue Nov 16 11:45:39 GMT 2021","Tue Nov 16 11:45:52 GMT 2021","13806","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"skipped","Tue Nov 16 11:44:42 GMT 2021","Tue Nov 16 11:44:42 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > EVM",""
"passed","Tue Nov 16 11:41:46 GMT 2021","Tue Nov 16 11:42:19 GMT 2021","32768","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"passed","Tue Nov 16 11:39:59 GMT 2021","Tue Nov 16 11:40:31 GMT 2021","31674","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Tue Nov 16 11:42:48 GMT 2021","Tue Nov 16 11:43:16 GMT 2021","27294","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Enable/Disable testnet",""
"passed","Tue Nov 16 11:45:03 GMT 2021","Tue Nov 16 11:45:21 GMT 2021","17364","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Tue Nov 16 11:42:29 GMT 2021","Tue Nov 16 11:42:41 GMT 2021","11987","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"passed","Tue Nov 16 11:44:57 GMT 2021","Tue Nov 16 11:45:18 GMT 2021","21161","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions","","","Transactions list is displayed",""
"passed","Tue Nov 16 11:41:39 GMT 2021","Tue Nov 16 11:41:46 GMT 2021","7566","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Tue Nov 16 11:42:55 GMT 2021","Tue Nov 16 11:43:18 GMT 2021","22884","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Tue Nov 16 11:39:59 GMT 2021","Tue Nov 16 11:40:16 GMT 2021","16562","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Tue Nov 16 11:41:06 GMT 2021","Tue Nov 16 11:41:26 GMT 2021","19977","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"skipped","Tue Nov 16 11:44:12 GMT 2021","Tue Nov 16 11:44:12 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Tue Nov 16 11:42:41 GMT 2021","Tue Nov 16 11:42:55 GMT 2021","14510","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Switch account index",""
"skipped","Tue Nov 16 11:44:42 GMT 2021","Tue Nov 16 11:44:42 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX ERC-20",""
"passed","Tue Nov 16 11:44:42 GMT 2021","Tue Nov 16 11:45:03 GMT 2021","21347","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Tue Nov 16 11:42:19 GMT 2021","Tue Nov 16 11:42:29 GMT 2021","9711","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
"passed","Tue Nov 16 11:45:40 GMT 2021","Tue Nov 16 11:45:56 GMT 2021","15985","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Tue Nov 16 11:43:16 GMT 2021","Tue Nov 16 11:44:00 GMT 2021","44315","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Native > VLX Legacy",""
"skipped","Tue Nov 16 11:44:12 GMT 2021","Tue Nov 16 11:44:12 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send LTC",""
"skipped","Tue Nov 16 11:44:42 GMT 2021","Tue Nov 16 11:44:42 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > VLX Native",""
"passed","Tue Nov 16 11:44:39 GMT 2021","Tue Nov 16 11:44:57 GMT 2021","17963","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Tue Nov 16 11:43:18 GMT 2021","Tue Nov 16 11:44:12 GMT 2021","53205","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Tue Nov 16 11:45:21 GMT 2021","Tue Nov 16 11:45:40 GMT 2021","18984","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Tue Nov 16 11:41:27 GMT 2021","Tue Nov 16 11:42:48 GMT 2021","81655","Chrome Stable","src/tests/stable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Tue Nov 16 11:40:44 GMT 2021","Tue Nov 16 11:41:06 GMT 2021","22590","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Tue Nov 16 11:44:00 GMT 2021","Tue Nov 16 11:44:42 GMT 2021","42054","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Native > EVM",""
"passed","Tue Nov 16 11:40:31 GMT 2021","Tue Nov 16 11:41:04 GMT 2021","32872","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
