"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 21 19:25:07 GMT 2021","Thu Oct 21 19:25:18 GMT 2021","10971","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Thu Oct 21 19:32:42 GMT 2021","Thu Oct 21 19:33:06 GMT 2021","23834","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Thu Oct 21 19:25:56 GMT 2021","Thu Oct 21 19:26:05 GMT 2021","9058","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Thu Oct 21 19:32:08 GMT 2021","Thu Oct 21 19:32:24 GMT 2021","15417","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Thu Oct 21 19:23:54 GMT 2021","Thu Oct 21 19:24:14 GMT 2021","20153","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Thu Oct 21 19:31:48 GMT 2021","Thu Oct 21 19:32:08 GMT 2021","20328","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"skipped","Thu Oct 21 19:30:53 GMT 2021","Thu Oct 21 19:31:01 GMT 2021","7969","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Thu Oct 21 19:27:22 GMT 2021","Thu Oct 21 19:27:35 GMT 2021","12465","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Thu Oct 21 19:28:02 GMT 2021","Thu Oct 21 19:28:42 GMT 2021","39971","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Thu Oct 21 19:30:25 GMT 2021","Thu Oct 21 19:30:53 GMT 2021","27974","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Thu Oct 21 19:32:24 GMT 2021","Thu Oct 21 19:32:42 GMT 2021","18509","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Thu Oct 21 19:25:31 GMT 2021","Thu Oct 21 19:25:49 GMT 2021","17254","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Thu Oct 21 19:24:59 GMT 2021","Thu Oct 21 19:25:07 GMT 2021","8128","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Thu Oct 21 19:27:35 GMT 2021","Thu Oct 21 19:27:43 GMT 2021","8675","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Thu Oct 21 19:31:36 GMT 2021","Thu Oct 21 19:31:48 GMT 2021","11695","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Thu Oct 21 19:26:43 GMT 2021","Thu Oct 21 19:26:53 GMT 2021","9772","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Thu Oct 21 19:26:31 GMT 2021","Thu Oct 21 19:26:43 GMT 2021","12116","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Thu Oct 21 19:25:18 GMT 2021","Thu Oct 21 19:25:28 GMT 2021","10338","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Thu Oct 21 19:33:36 GMT 2021","Thu Oct 21 19:33:45 GMT 2021","9435","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"skipped","Thu Oct 21 19:31:01 GMT 2021","Thu Oct 21 19:31:07 GMT 2021","6779","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Thu Oct 21 19:27:14 GMT 2021","Thu Oct 21 19:27:22 GMT 2021","8503","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Thu Oct 21 19:24:40 GMT 2021","Thu Oct 21 19:24:59 GMT 2021","18894","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Thu Oct 21 19:25:49 GMT 2021","Thu Oct 21 19:25:56 GMT 2021","7432","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Thu Oct 21 19:24:14 GMT 2021","Thu Oct 21 19:24:40 GMT 2021","26022","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Thu Oct 21 19:23:28 GMT 2021","Thu Oct 21 19:23:47 GMT 2021","18955","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Thu Oct 21 19:33:06 GMT 2021","Thu Oct 21 19:33:36 GMT 2021","29727","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Thu Oct 21 19:26:05 GMT 2021","Thu Oct 21 19:26:17 GMT 2021","12391","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Thu Oct 21 19:25:28 GMT 2021","Thu Oct 21 19:25:31 GMT 2021","3280","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Thu Oct 21 19:23:47 GMT 2021","Thu Oct 21 19:23:54 GMT 2021","6999","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Thu Oct 21 19:27:01 GMT 2021","Thu Oct 21 19:27:14 GMT 2021","12512","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Thu Oct 21 19:26:53 GMT 2021","Thu Oct 21 19:27:01 GMT 2021","8674","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Thu Oct 21 19:27:43 GMT 2021","Thu Oct 21 19:27:51 GMT 2021","7205","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Thu Oct 21 19:26:17 GMT 2021","Thu Oct 21 19:26:31 GMT 2021","13180","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Thu Oct 21 19:31:07 GMT 2021","Thu Oct 21 19:31:36 GMT 2021","28971","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Thu Oct 21 19:27:51 GMT 2021","Thu Oct 21 19:28:02 GMT 2021","11480","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
