"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Nov 17 10:41:46 GMT 2021","Wed Nov 17 10:41:46 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > VLX Native",""
"skipped","Wed Nov 17 10:41:46 GMT 2021","Wed Nov 17 10:41:46 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > BEP-20",""
"passed","Wed Nov 17 10:41:44 GMT 2021","Wed Nov 17 10:42:07 GMT 2021","22648","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Wed Nov 17 10:36:40 GMT 2021","Wed Nov 17 10:37:17 GMT 2021","36929","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Wed Nov 17 10:37:58 GMT 2021","Wed Nov 17 10:38:19 GMT 2021","21115","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"skipped","Wed Nov 17 10:41:46 GMT 2021","Wed Nov 17 10:41:46 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Native",""
"passed","Wed Nov 17 10:40:21 GMT 2021","Wed Nov 17 10:41:17 GMT 2021","55661","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Nov 17 10:44:53 GMT 2021","Wed Nov 17 10:45:09 GMT 2021","15321","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Wed Nov 17 10:44:12 GMT 2021","Wed Nov 17 10:45:07 GMT 2021","55198","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","BEP-20 > EVM",""
"passed","Wed Nov 17 10:39:21 GMT 2021","Wed Nov 17 10:39:41 GMT 2021","19278","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
"skipped","Wed Nov 17 10:41:46 GMT 2021","Wed Nov 17 10:41:46 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX ERC-20",""
"passed","Wed Nov 17 10:37:32 GMT 2021","Wed Nov 17 10:37:58 GMT 2021","25043","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"skipped","Wed Nov 17 10:41:46 GMT 2021","Wed Nov 17 10:41:46 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > EVM",""
"passed","Wed Nov 17 10:38:07 GMT 2021","Wed Nov 17 10:38:34 GMT 2021","26813","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Wed Nov 17 10:43:15 GMT 2021","Wed Nov 17 10:43:46 GMT 2021","31562","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"skipped","Wed Nov 17 10:41:46 GMT 2021","Wed Nov 17 10:41:46 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Legacy",""
"passed","Wed Nov 17 10:41:46 GMT 2021","Wed Nov 17 10:42:39 GMT 2021","53211","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","HRC-20 > EVM",""
"passed","Wed Nov 17 10:42:39 GMT 2021","Wed Nov 17 10:44:12 GMT 2021","92606","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","ERC-20 > EVM",""
"passed","Wed Nov 17 10:36:40 GMT 2021","Wed Nov 17 10:37:05 GMT 2021","24367","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Wed Nov 17 10:37:05 GMT 2021","Wed Nov 17 10:37:32 GMT 2021","27912","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"passed","Wed Nov 17 10:44:29 GMT 2021","Wed Nov 17 10:44:53 GMT 2021","24531","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Wed Nov 17 10:40:02 GMT 2021","Wed Nov 17 10:40:21 GMT 2021","19389","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Wed Nov 17 10:42:07 GMT 2021","Wed Nov 17 10:42:35 GMT 2021","28474","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Wed Nov 17 10:39:23 GMT 2021","Wed Nov 17 10:39:45 GMT 2021","21619","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"passed","Wed Nov 17 10:41:06 GMT 2021","Wed Nov 17 10:41:46 GMT 2021","39676","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Native > EVM",""
"passed","Wed Nov 17 10:40:17 GMT 2021","Wed Nov 17 10:41:06 GMT 2021","49037","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Native > VLX Legacy",""
"passed","Wed Nov 17 10:44:09 GMT 2021","Wed Nov 17 10:44:29 GMT 2021","19534","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Wed Nov 17 10:37:17 GMT 2021","Wed Nov 17 10:37:53 GMT 2021","35888","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"skipped","Wed Nov 17 10:41:17 GMT 2021","Wed Nov 17 10:41:17 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send LTC",""
"skipped","Wed Nov 17 10:41:17 GMT 2021","Wed Nov 17 10:41:17 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Wed Nov 17 10:41:17 GMT 2021","Wed Nov 17 10:41:44 GMT 2021","27416","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send ETH",""
"passed","Wed Nov 17 10:43:46 GMT 2021","Wed Nov 17 10:44:09 GMT 2021","23189","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
