"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 19 12:02:20 GMT 2022","Wed Jan 19 12:02:39 GMT 2022","19402","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"failed","Wed Jan 19 12:23:21 GMT 2022","Wed Jan 19 12:23:53 GMT 2022","31899","Chrome Stable","src/tests/unstable/swap.test.ts","Swap:  > To Velas network","","","USDC > USDC Velas",""
"passed","Wed Jan 19 12:06:03 GMT 2022","Wed Jan 19 12:06:38 GMT 2022","35362","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Delegate stake",""
"passed","Wed Jan 19 12:03:01 GMT 2022","Wed Jan 19 12:03:48 GMT 2022","46874","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"skipped","Wed Jan 19 12:10:52 GMT 2022","Wed Jan 19 12:10:52 GMT 2022","0","Chrome Stable","src/tests/unstable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Native > VLX Legacy",""
"passed","Wed Jan 19 12:07:18 GMT 2022","Wed Jan 19 12:07:59 GMT 2022","41675","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Split stake",""
"passed","Wed Jan 19 12:10:52 GMT 2022","Wed Jan 19 12:11:31 GMT 2022","39348","Chrome Stable","src/tests/unstable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > HRC-20",""
"passed","Wed Jan 19 12:01:57 GMT 2022","Wed Jan 19 12:02:20 GMT 2022","23532","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Wed Jan 19 12:07:49 GMT 2022","Wed Jan 19 12:08:08 GMT 2022","18783","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Jan 19 12:03:48 GMT 2022","Wed Jan 19 12:04:08 GMT 2022","19810","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"failed","Wed Jan 19 12:14:02 GMT 2022","Wed Jan 19 12:14:37 GMT 2022","34623","Chrome Stable","src/tests/unstable/swap.test.ts","Swap:  > From Velas network: ","","","USDC Velas > USDC",""
"passed","Wed Jan 19 12:04:08 GMT 2022","Wed Jan 19 12:04:33 GMT 2022","25644","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Enable/Disable testnet",""
