"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 20 13:37:05 GMT 2021","Wed Oct 20 13:37:16 GMT 2021","11280","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Wed Oct 20 13:36:24 GMT 2021","Wed Oct 20 13:36:33 GMT 2021","9375","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Wed Oct 20 13:34:08 GMT 2021","Wed Oct 20 13:34:16 GMT 2021","7833","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"passed","Wed Oct 20 13:33:50 GMT 2021","Wed Oct 20 13:34:08 GMT 2021","18595","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"skipped","Wed Oct 20 13:46:16 GMT 2021","Wed Oct 20 13:46:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Wed Oct 20 13:36:15 GMT 2021","Wed Oct 20 13:36:24 GMT 2021","8760","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"skipped","Wed Oct 20 13:46:16 GMT 2021","Wed Oct 20 13:46:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"skipped","Wed Oct 20 13:46:16 GMT 2021","Wed Oct 20 13:46:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Wed Oct 20 13:38:10 GMT 2021","Wed Oct 20 13:38:17 GMT 2021","7404","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"skipped","Wed Oct 20 13:46:16 GMT 2021","Wed Oct 20 13:46:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Wed Oct 20 13:36:33 GMT 2021","Wed Oct 20 13:37:05 GMT 2021","31341","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Wed Oct 20 13:34:16 GMT 2021","Wed Oct 20 13:34:35 GMT 2021","19053","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Wed Oct 20 13:46:16 GMT 2021","Wed Oct 20 13:46:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Wed Oct 20 13:35:49 GMT 2021","Wed Oct 20 13:36:07 GMT 2021","18020","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Wed Oct 20 13:35:37 GMT 2021","Wed Oct 20 13:35:46 GMT 2021","9187","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Wed Oct 20 13:35:19 GMT 2021","Wed Oct 20 13:35:26 GMT 2021","7603","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Wed Oct 20 13:35:46 GMT 2021","Wed Oct 20 13:35:49 GMT 2021","3047","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"skipped","Wed Oct 20 13:46:16 GMT 2021","Wed Oct 20 13:46:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Wed Oct 20 13:35:26 GMT 2021","Wed Oct 20 13:35:37 GMT 2021","11066","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Wed Oct 20 13:43:14 GMT 2021","Wed Oct 20 13:43:52 GMT 2021","38183","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Wed Oct 20 13:37:32 GMT 2021","Wed Oct 20 13:37:47 GMT 2021","14249","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Wed Oct 20 13:38:17 GMT 2021","Wed Oct 20 13:38:24 GMT 2021","7231","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Wed Oct 20 13:37:24 GMT 2021","Wed Oct 20 13:37:32 GMT 2021","8233","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Wed Oct 20 13:37:55 GMT 2021","Wed Oct 20 13:38:10 GMT 2021","15210","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Oct 20 13:38:24 GMT 2021","Wed Oct 20 13:38:33 GMT 2021","8970","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"failed","Wed Oct 20 13:46:17 GMT 2021","Wed Oct 20 13:46:57 GMT 2021","40225","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Wed Oct 20 13:35:01 GMT 2021","Wed Oct 20 13:35:19 GMT 2021","17305","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Wed Oct 20 13:37:16 GMT 2021","Wed Oct 20 13:37:24 GMT 2021","8316","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Wed Oct 20 13:36:07 GMT 2021","Wed Oct 20 13:36:15 GMT 2021","7672","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"passed","Wed Oct 20 13:37:47 GMT 2021","Wed Oct 20 13:37:55 GMT 2021","7902","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Wed Oct 20 13:34:35 GMT 2021","Wed Oct 20 13:35:01 GMT 2021","26118","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Wed Oct 20 13:43:59 GMT 2021","Wed Oct 20 13:44:06 GMT 2021","7612","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"skipped","Wed Oct 20 13:46:16 GMT 2021","Wed Oct 20 13:46:16 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Wed Oct 20 13:38:34 GMT 2021","Wed Oct 20 13:39:57 GMT 2021","83652","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"skipped","Wed Oct 20 13:43:52 GMT 2021","Wed Oct 20 13:43:59 GMT 2021","6573","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
