"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 26 12:09:27 GMT 2022","Wed Jan 26 12:09:35 GMT 2022","8517","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Show QR",""
"passed","Wed Jan 26 12:00:20 GMT 2022","Wed Jan 26 12:00:45 GMT 2022","24925","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Wed Jan 26 12:06:16 GMT 2022","Wed Jan 26 12:07:00 GMT 2022","44013","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send ETH Legacy",""
"passed","Wed Jan 26 12:08:25 GMT 2022","Wed Jan 26 12:08:57 GMT 2022","32410","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Jan 26 12:03:13 GMT 2022","Wed Jan 26 12:04:48 GMT 2022","95387","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"passed","Wed Jan 26 12:01:54 GMT 2022","Wed Jan 26 12:02:03 GMT 2022","8761","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Wed Jan 26 12:05:29 GMT 2022","Wed Jan 26 12:06:16 GMT 2022","47161","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send VLX native",""
"passed","Wed Jan 26 12:01:44 GMT 2022","Wed Jan 26 12:03:53 GMT 2022","129420","Chrome Stable","src/tests/stable/balance.test.ts","Balance","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Jan 26 12:12:21 GMT 2022","Wed Jan 26 12:12:32 GMT 2022","10745","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Use max",""
"passed","Wed Jan 26 12:13:25 GMT 2022","Wed Jan 26 12:14:02 GMT 2022","37276","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Delegate stake",""
"passed","Wed Jan 26 12:14:02 GMT 2022","Wed Jan 26 12:14:41 GMT 2022","38467","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Undelegate stake",""
"passed","Wed Jan 26 12:04:16 GMT 2022","Wed Jan 26 12:04:37 GMT 2022","20730","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"passed","Wed Jan 26 12:00:45 GMT 2022","Wed Jan 26 12:01:22 GMT 2022","36374","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Wed Jan 26 12:07:19 GMT 2022","Wed Jan 26 12:07:35 GMT 2022","15822","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Not Enough Funds error",""
"passed","Wed Jan 26 12:05:10 GMT 2022","Wed Jan 26 12:05:29 GMT 2022","19056","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
