"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 06 15:40:30 GMT 2022","Thu Jan 06 15:41:07 GMT 2022","36881","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on BSC",""
"passed","Thu Jan 06 15:37:39 GMT 2022","Thu Jan 06 15:38:14 GMT 2022","34124","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Lock and unlock",""
"passed","Thu Jan 06 15:30:59 GMT 2022","Thu Jan 06 15:31:26 GMT 2022","26981","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Thu Jan 06 15:31:07 GMT 2022","Thu Jan 06 15:32:31 GMT 2022","84326","Chrome Stable","src/tests/stable/balance.test.ts","Balance","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Thu Jan 06 15:30:33 GMT 2022","Thu Jan 06 15:30:59 GMT 2022","26132","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Thu Jan 06 15:35:44 GMT 2022","Thu Jan 06 15:36:31 GMT 2022","46809","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Delegate stake",""
"passed","Thu Jan 06 15:34:59 GMT 2022","Thu Jan 06 15:36:09 GMT 2022","69421","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send ETH Legacy",""
"passed","Thu Jan 06 15:34:40 GMT 2022","Thu Jan 06 15:35:44 GMT 2022","64271","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Create staking account",""
"passed","Thu Jan 06 15:33:32 GMT 2022","Thu Jan 06 15:34:11 GMT 2022","38849","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Previous run cleanup",""
"passed","Thu Jan 06 15:37:08 GMT 2022","Thu Jan 06 15:37:39 GMT 2022","31365","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Transactions","","","Transactions list is displayed",""
"passed","Thu Jan 06 15:29:36 GMT 2022","Thu Jan 06 15:30:08 GMT 2022","32095","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"passed","Thu Jan 06 15:30:36 GMT 2022","Thu Jan 06 15:31:07 GMT 2022","30723","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"passed","Thu Jan 06 15:39:11 GMT 2022","Thu Jan 06 15:39:24 GMT 2022","12938","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Show QR",""
"passed","Thu Jan 06 15:36:33 GMT 2022","Thu Jan 06 15:37:08 GMT 2022","34915","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Not Enough Funds error",""
"passed","Thu Jan 06 15:29:17 GMT 2022","Thu Jan 06 15:29:36 GMT 2022","19142","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Thu Jan 06 15:32:56 GMT 2022","Thu Jan 06 15:33:23 GMT 2022","26343","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Switch account index",""
"passed","Thu Jan 06 15:38:33 GMT 2022","Thu Jan 06 15:39:28 GMT 2022","55531","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Withdraw stake",""
"passed","Thu Jan 06 15:39:24 GMT 2022","Thu Jan 06 15:39:51 GMT 2022","26878","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Thu Jan 06 15:40:41 GMT 2022","Thu Jan 06 15:41:14 GMT 2022","33109","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on Heco",""
"passed","Thu Jan 06 15:31:35 GMT 2022","Thu Jan 06 15:32:34 GMT 2022","58438","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"passed","Thu Jan 06 15:30:08 GMT 2022","Thu Jan 06 15:30:36 GMT 2022","27942","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Thu Jan 06 15:37:29 GMT 2022","Thu Jan 06 15:38:33 GMT 2022","63603","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Split stake",""
"passed","Thu Jan 06 15:36:31 GMT 2022","Thu Jan 06 15:37:29 GMT 2022","58662","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Undelegate stake",""
"passed","Thu Jan 06 15:32:59 GMT 2022","Thu Jan 06 15:33:31 GMT 2022","32509","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Enable/Disable testnet",""
"passed","Thu Jan 06 15:32:34 GMT 2022","Thu Jan 06 15:32:59 GMT 2022","25132","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"skipped","Thu Jan 06 15:34:59 GMT 2022","Thu Jan 06 15:34:59 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send LTC",""
"passed","Thu Jan 06 15:31:26 GMT 2022","Thu Jan 06 15:31:35 GMT 2022","8928","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Thu Jan 06 15:38:36 GMT 2022","Thu Jan 06 15:39:11 GMT 2022","34649","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Switch account",""
"passed","Thu Jan 06 15:40:02 GMT 2022","Thu Jan 06 15:40:41 GMT 2022","38756","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WEENUS on Ethereum",""
"skipped","Thu Jan 06 15:34:59 GMT 2022","Thu Jan 06 15:34:59 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send BTC",""
"passed","Thu Jan 06 15:29:16 GMT 2022","Thu Jan 06 15:29:53 GMT 2022","36501","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Thu Jan 06 15:33:23 GMT 2022","Thu Jan 06 15:33:55 GMT 2022","31760","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Thu Jan 06 15:38:14 GMT 2022","Thu Jan 06 15:38:36 GMT 2022","22839","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Thu Jan 06 15:29:53 GMT 2022","Thu Jan 06 15:30:33 GMT 2022","40091","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Thu Jan 06 15:32:31 GMT 2022","Thu Jan 06 15:32:56 GMT 2022","25232","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
"passed","Thu Jan 06 15:39:28 GMT 2022","Thu Jan 06 15:40:02 GMT 2022","33968","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Validators list",""
"passed","Thu Jan 06 15:34:11 GMT 2022","Thu Jan 06 15:34:40 GMT 2022","28977","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Use max",""
"passed","Thu Jan 06 15:33:55 GMT 2022","Thu Jan 06 15:34:59 GMT 2022","64528","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send VLX native",""
"passed","Thu Jan 06 15:39:51 GMT 2022","Thu Jan 06 15:40:30 GMT 2022","39585","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WAG on Velas",""
"passed","Thu Jan 06 15:36:09 GMT 2022","Thu Jan 06 15:36:33 GMT 2022","24585","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Invalid Address error",""
