"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"failed","Wed Oct 27 15:15:51 GMT 2021","Wed Oct 27 15:15:52 GMT 2021","603","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"failed","Wed Oct 27 15:15:53 GMT 2021","Wed Oct 27 15:15:53 GMT 2021","496","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"skipped","Wed Oct 27 15:15:57 GMT 2021","Wed Oct 27 15:15:57 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"failed","Wed Oct 27 15:15:57 GMT 2021","Wed Oct 27 15:15:58 GMT 2021","556","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"skipped","Wed Oct 27 15:15:46 GMT 2021","Wed Oct 27 15:15:46 GMT 2021","0","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
