"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 24 20:44:39 GMT 2022","Mon Jan 24 20:45:09 GMT 2022","29290","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Show QR",""
"passed","Mon Jan 24 20:36:38 GMT 2022","Mon Jan 24 20:36:54 GMT 2022","15534","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Mon Jan 24 20:47:03 GMT 2022","Mon Jan 24 20:48:38 GMT 2022","94992","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Withdraw stake",""
"passed","Mon Jan 24 20:40:46 GMT 2022","Mon Jan 24 20:41:19 GMT 2022","33430","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Use max",""
"passed","Mon Jan 24 20:36:18 GMT 2022","Mon Jan 24 20:36:44 GMT 2022","25607","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Mon Jan 24 20:39:07 GMT 2022","Mon Jan 24 20:39:28 GMT 2022","21656","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Switch account index",""
"passed","Mon Jan 24 20:46:54 GMT 2022","Mon Jan 24 20:47:35 GMT 2022","40854","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on BSC",""
"passed","Mon Jan 24 20:37:16 GMT 2022","Mon Jan 24 20:37:28 GMT 2022","12138","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Mon Jan 24 20:35:31 GMT 2022","Mon Jan 24 20:35:48 GMT 2022","17290","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Mon Jan 24 20:47:35 GMT 2022","Mon Jan 24 20:48:24 GMT 2022","49699","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on Heco",""
"skipped","Mon Jan 24 20:40:46 GMT 2022","Mon Jan 24 20:40:46 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send LTC",""
"passed","Mon Jan 24 20:39:05 GMT 2022","Mon Jan 24 20:39:26 GMT 2022","21790","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"passed","Mon Jan 24 20:38:47 GMT 2022","Mon Jan 24 20:39:05 GMT 2022","17291","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
"passed","Mon Jan 24 20:43:51 GMT 2022","Mon Jan 24 20:44:12 GMT 2022","20856","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Mon Jan 24 20:42:40 GMT 2022","Mon Jan 24 20:43:20 GMT 2022","40341","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Transactions","","","Transactions list is displayed",""
"passed","Mon Jan 24 20:39:28 GMT 2022","Mon Jan 24 20:39:55 GMT 2022","27084","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Mon Jan 24 20:46:14 GMT 2022","Mon Jan 24 20:46:54 GMT 2022","40001","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WEENUS on Ethereum",""
"passed","Mon Jan 24 20:42:58 GMT 2022","Mon Jan 24 20:44:12 GMT 2022","74522","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Delegate stake",""
"passed","Mon Jan 24 20:48:38 GMT 2022","Mon Jan 24 20:48:55 GMT 2022","16745","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Validators list",""
"passed","Mon Jan 24 20:44:12 GMT 2022","Mon Jan 24 20:44:39 GMT 2022","27826","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Switch account",""
"passed","Mon Jan 24 20:45:30 GMT 2022","Mon Jan 24 20:47:03 GMT 2022","93275","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Split stake",""
"passed","Mon Jan 24 20:45:09 GMT 2022","Mon Jan 24 20:45:26 GMT 2022","16812","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Mon Jan 24 20:35:31 GMT 2022","Mon Jan 24 20:36:02 GMT 2022","30843","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Mon Jan 24 20:37:28 GMT 2022","Mon Jan 24 20:38:47 GMT 2022","78948","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"passed","Mon Jan 24 20:39:26 GMT 2022","Mon Jan 24 20:39:56 GMT 2022","29083","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Enable/Disable testnet",""
"passed","Mon Jan 24 20:41:39 GMT 2022","Mon Jan 24 20:42:14 GMT 2022","34493","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Invalid Address error",""
"skipped","Mon Jan 24 20:40:46 GMT 2022","Mon Jan 24 20:40:46 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send BTC",""
"passed","Mon Jan 24 20:39:56 GMT 2022","Mon Jan 24 20:40:46 GMT 2022","50207","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send VLX native",""
"passed","Mon Jan 24 20:40:46 GMT 2022","Mon Jan 24 20:41:39 GMT 2022","52886","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send ETH Legacy",""
"passed","Mon Jan 24 20:36:44 GMT 2022","Mon Jan 24 20:37:07 GMT 2022","23007","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"passed","Mon Jan 24 20:35:48 GMT 2022","Mon Jan 24 20:36:18 GMT 2022","30247","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"passed","Mon Jan 24 20:36:02 GMT 2022","Mon Jan 24 20:36:38 GMT 2022","36817","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Mon Jan 24 20:36:54 GMT 2022","Mon Jan 24 20:37:16 GMT 2022","22356","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Mon Jan 24 20:39:56 GMT 2022","Mon Jan 24 20:40:46 GMT 2022","50089","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Previous run cleanup",""
"failed","Mon Jan 24 20:38:08 GMT 2022","Mon Jan 24 20:39:06 GMT 2022","58055","Chrome Stable","src/tests/stable/balance.test.ts","Balance","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Mon Jan 24 20:41:19 GMT 2022","Mon Jan 24 20:42:58 GMT 2022","98444","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Create staking account",""
"passed","Mon Jan 24 20:42:14 GMT 2022","Mon Jan 24 20:42:39 GMT 2022","25978","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Not Enough Funds error",""
"passed","Mon Jan 24 20:43:20 GMT 2022","Mon Jan 24 20:43:51 GMT 2022","30860","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Lock and unlock",""
"passed","Mon Jan 24 20:44:12 GMT 2022","Mon Jan 24 20:45:30 GMT 2022","77741","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Undelegate stake",""
"passed","Mon Jan 24 20:45:26 GMT 2022","Mon Jan 24 20:46:14 GMT 2022","48425","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WAG on Velas",""
