"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 05 13:24:41 GMT 2022","Wed Jan 05 13:25:53 GMT 2022","71922","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Native > EVM",""
"passed","Wed Jan 05 13:25:46 GMT 2022","Wed Jan 05 13:26:20 GMT 2022","34263","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Delegate stake",""
"passed","Wed Jan 05 13:21:03 GMT 2022","Wed Jan 05 13:21:26 GMT 2022","22990","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"passed","Wed Jan 05 13:31:36 GMT 2022","Wed Jan 05 13:32:45 GMT 2022","69646","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > BEP-20",""
"skipped","Wed Jan 05 13:28:43 GMT 2022","Wed Jan 05 13:28:43 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send LTC",""
"passed","Wed Jan 05 13:28:43 GMT 2022","Wed Jan 05 13:29:36 GMT 2022","52692","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send ETH Legacy",""
"passed","Wed Jan 05 13:25:53 GMT 2022","Wed Jan 05 13:26:39 GMT 2022","46662","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","EVM > VLX Native",""
"passed","Wed Jan 05 13:20:42 GMT 2022","Wed Jan 05 13:21:03 GMT 2022","21615","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"skipped","Wed Jan 05 13:26:39 GMT 2022","Wed Jan 05 13:26:39 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Native > VLX Legacy",""
"passed","Wed Jan 05 13:32:45 GMT 2022","Wed Jan 05 13:34:06 GMT 2022","80805","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","USDT Velas > USDT",""
"passed","Wed Jan 05 13:37:24 GMT 2022","Wed Jan 05 13:38:29 GMT 2022","64647","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","ERC-20 > EVM",""
"passed","Wed Jan 05 13:34:12 GMT 2022","Wed Jan 05 13:34:52 GMT 2022","39692","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on BSC",""
"passed","Wed Jan 05 13:36:46 GMT 2022","Wed Jan 05 13:37:24 GMT 2022","38336","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","HRC-20 > EVM",""
"passed","Wed Jan 05 13:39:15 GMT 2022","Wed Jan 05 13:40:14 GMT 2022","58739","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","USDC > USDC Velas",""
"passed","Wed Jan 05 13:27:37 GMT 2022","Wed Jan 05 13:28:18 GMT 2022","40932","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Withdraw stake",""
"passed","Wed Jan 05 13:21:16 GMT 2022","Wed Jan 05 13:21:46 GMT 2022","30066","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"failed","Wed Jan 05 13:23:42 GMT 2022","Wed Jan 05 13:24:40 GMT 2022","57317","Chrome Stable","src/tests/stable/balance.test.ts","Balance","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Jan 05 13:33:45 GMT 2022","Wed Jan 05 13:34:12 GMT 2022","27451","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WEENUS on Ethereum",""
"passed","Wed Jan 05 13:24:20 GMT 2022","Wed Jan 05 13:24:38 GMT 2022","17711","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Previous run cleanup",""
"skipped","Wed Jan 05 13:26:39 GMT 2022","Wed Jan 05 13:26:39 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Legacy > EVM",""
"passed","Wed Jan 05 13:23:29 GMT 2022","Wed Jan 05 13:23:42 GMT 2022","13198","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Switch account index",""
"passed","Wed Jan 05 13:23:40 GMT 2022","Wed Jan 05 13:24:02 GMT 2022","22528","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Enable/Disable testnet",""
"passed","Wed Jan 05 13:22:01 GMT 2022","Wed Jan 05 13:22:19 GMT 2022","18386","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Wed Jan 05 13:30:13 GMT 2022","Wed Jan 05 13:30:51 GMT 2022","38882","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Transactions","","","Transactions list is displayed",""
"passed","Wed Jan 05 13:22:19 GMT 2022","Wed Jan 05 13:22:26 GMT 2022","7100","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Wed Jan 05 13:21:46 GMT 2022","Wed Jan 05 13:22:01 GMT 2022","15118","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"skipped","Wed Jan 05 13:26:39 GMT 2022","Wed Jan 05 13:26:39 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","EVM > VLX Legacy",""
"passed","Wed Jan 05 13:20:41 GMT 2022","Wed Jan 05 13:21:16 GMT 2022","34391","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Wed Jan 05 13:38:29 GMT 2022","Wed Jan 05 13:39:15 GMT 2022","46600","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","USDT > USDT Velas",""
"passed","Wed Jan 05 13:26:20 GMT 2022","Wed Jan 05 13:26:58 GMT 2022","38333","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Undelegate stake",""
"passed","Wed Jan 05 13:30:51 GMT 2022","Wed Jan 05 13:31:19 GMT 2022","27675","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Lock and unlock",""
"passed","Wed Jan 05 13:24:02 GMT 2022","Wed Jan 05 13:24:20 GMT 2022","17989","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Wed Jan 05 13:33:08 GMT 2022","Wed Jan 05 13:33:45 GMT 2022","37057","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WAG on Velas",""
"passed","Wed Jan 05 13:21:26 GMT 2022","Wed Jan 05 13:21:47 GMT 2022","20708","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Wed Jan 05 13:32:43 GMT 2022","Wed Jan 05 13:33:08 GMT 2022","24791","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Wed Jan 05 13:38:29 GMT 2022","Wed Jan 05 13:38:29 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","ETH > ETH Velas",""
"passed","Wed Jan 05 13:24:38 GMT 2022","Wed Jan 05 13:24:57 GMT 2022","19154","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Use max",""
"skipped","Wed Jan 05 13:38:29 GMT 2022","Wed Jan 05 13:38:29 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","BEP-20 > EVM",""
"skipped","Wed Jan 05 13:40:14 GMT 2022","Wed Jan 05 13:40:14 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","BUSD > BUSD Velas",""
"skipped","Wed Jan 05 13:32:45 GMT 2022","Wed Jan 05 13:32:45 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","ETH Velas > ETH",""
"passed","Wed Jan 05 13:31:19 GMT 2022","Wed Jan 05 13:32:02 GMT 2022","43324","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Jan 05 13:32:22 GMT 2022","Wed Jan 05 13:32:43 GMT 2022","21117","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Show QR",""
"passed","Wed Jan 05 13:24:57 GMT 2022","Wed Jan 05 13:25:46 GMT 2022","48493","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Create staking account",""
"passed","Wed Jan 05 13:22:26 GMT 2022","Wed Jan 05 13:23:05 GMT 2022","38075","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"passed","Wed Jan 05 13:29:59 GMT 2022","Wed Jan 05 13:31:36 GMT 2022","97081","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > VLX ERC-20",""
"passed","Wed Jan 05 13:34:46 GMT 2022","Wed Jan 05 13:35:23 GMT 2022","36545","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on Heco",""
"skipped","Wed Jan 05 13:26:39 GMT 2022","Wed Jan 05 13:26:39 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Legacy > VLX Native",""
"passed","Wed Jan 05 13:27:38 GMT 2022","Wed Jan 05 13:28:43 GMT 2022","64909","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send VLX native",""
"passed","Wed Jan 05 13:28:18 GMT 2022","Wed Jan 05 13:28:39 GMT 2022","21183","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Validators list",""
"failed","Wed Jan 05 13:28:39 GMT 2022","Wed Jan 05 13:29:41 GMT 2022","62114","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > HRC-20",""
"passed","Wed Jan 05 13:21:47 GMT 2022","Wed Jan 05 13:22:04 GMT 2022","17361","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
