"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 03 13:05:17 GMT 2021","Wed Nov 03 13:06:18 GMT 2021","60710","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send VLX native",""
"skipped","Wed Nov 03 13:06:18 GMT 2021","Wed Nov 03 13:06:29 GMT 2021","11580","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Wed Nov 03 13:05:16 GMT 2021","Wed Nov 03 13:05:43 GMT 2021","27569","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Use max",""
"passed","Wed Nov 03 13:07:02 GMT 2021","Wed Nov 03 13:07:32 GMT 2021","29711","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Wed Nov 03 13:06:29 GMT 2021","Wed Nov 03 13:07:02 GMT 2021","33395","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Wed Nov 03 13:02:31 GMT 2021","Wed Nov 03 13:02:48 GMT 2021","17446","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Wed Nov 03 13:04:39 GMT 2021","Wed Nov 03 13:04:53 GMT 2021","14582","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Wed Nov 03 13:07:32 GMT 2021","Wed Nov 03 13:08:09 GMT 2021","36886","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Wed Nov 03 13:01:42 GMT 2021","Wed Nov 03 13:02:07 GMT 2021","24957","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Enable/Disable testnet",""
"passed","Wed Nov 03 13:00:08 GMT 2021","Wed Nov 03 13:00:47 GMT 2021","38315","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Wed Nov 03 13:01:23 GMT 2021","Wed Nov 03 13:01:42 GMT 2021","19541","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Wed Nov 03 13:08:40 GMT 2021","Wed Nov 03 13:08:54 GMT 2021","14636","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Validators list",""
"passed","Wed Nov 03 13:03:51 GMT 2021","Wed Nov 03 13:04:23 GMT 2021","32595","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Wed Nov 03 13:01:22 GMT 2021","Wed Nov 03 13:02:06 GMT 2021","43676","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Wed Nov 03 13:02:53 GMT 2021","Wed Nov 03 13:03:20 GMT 2021","27763","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Log in with pin",""
"passed","Wed Nov 03 13:00:37 GMT 2021","Wed Nov 03 13:00:49 GMT 2021","11989","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","custom seed phrase",""
"skipped","Wed Nov 03 13:06:29 GMT 2021","Wed Nov 03 13:06:50 GMT 2021","21122","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Wed Nov 03 13:08:09 GMT 2021","Wed Nov 03 13:08:40 GMT 2021","30928","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Wed Nov 03 13:00:49 GMT 2021","Wed Nov 03 13:01:22 GMT 2021","33058","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Wed Nov 03 13:04:23 GMT 2021","Wed Nov 03 13:04:39 GMT 2021","15174","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Wed Nov 03 13:05:43 GMT 2021","Wed Nov 03 13:06:29 GMT 2021","45490","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Wed Nov 03 12:59:51 GMT 2021","Wed Nov 03 13:00:37 GMT 2021","46519","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Wed Nov 03 13:04:53 GMT 2021","Wed Nov 03 13:05:17 GMT 2021","23573","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Wed Nov 03 12:59:51 GMT 2021","Wed Nov 03 13:00:08 GMT 2021","17154","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Wed Nov 03 13:03:20 GMT 2021","Wed Nov 03 13:03:47 GMT 2021","26360","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Wed Nov 03 13:04:43 GMT 2021","Wed Nov 03 13:05:16 GMT 2021","32572","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Previous run cleanup",""
"passed","Wed Nov 03 13:01:01 GMT 2021","Wed Nov 03 13:01:23 GMT 2021","21508","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Wed Nov 03 13:02:07 GMT 2021","Wed Nov 03 13:02:31 GMT 2021","23625","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Change language setting",""
"passed","Wed Nov 03 13:02:06 GMT 2021","Wed Nov 03 13:02:35 GMT 2021","28796","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Wed Nov 03 13:03:47 GMT 2021","Wed Nov 03 13:04:43 GMT 2021","55925","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Wed Nov 03 13:02:35 GMT 2021","Wed Nov 03 13:02:53 GMT 2021","17717","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Wed Nov 03 13:02:48 GMT 2021","Wed Nov 03 13:03:09 GMT 2021","20829","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Wed Nov 03 13:03:35 GMT 2021","Wed Nov 03 13:03:51 GMT 2021","16076","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Wed Nov 03 13:03:09 GMT 2021","Wed Nov 03 13:03:35 GMT 2021","25670","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"passed","Wed Nov 03 13:00:47 GMT 2021","Wed Nov 03 13:01:01 GMT 2021","14477","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Redirects to support page from menu",""
