"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 21 11:05:00 GMT 2022","Fri Jan 21 11:05:25 GMT 2022","25012","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Validators list",""
"passed","Fri Jan 21 10:55:19 GMT 2022","Fri Jan 21 10:55:40 GMT 2022","21445","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"passed","Fri Jan 21 10:59:47 GMT 2022","Fri Jan 21 11:01:01 GMT 2022","73475","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Delegate stake",""
"passed","Fri Jan 21 10:56:58 GMT 2022","Fri Jan 21 10:57:15 GMT 2022","17169","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"passed","Fri Jan 21 11:03:42 GMT 2022","Fri Jan 21 11:04:26 GMT 2022","43138","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WAG on Velas",""
"passed","Fri Jan 21 10:54:54 GMT 2022","Fri Jan 21 10:55:19 GMT 2022","24583","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"skipped","Fri Jan 21 10:58:44 GMT 2022","Fri Jan 21 10:58:44 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send BTC",""
"passed","Fri Jan 21 11:03:28 GMT 2022","Fri Jan 21 11:03:42 GMT 2022","14248","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Fri Jan 21 11:04:58 GMT 2022","Fri Jan 21 11:05:26 GMT 2022","27958","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on BSC",""
"passed","Fri Jan 21 10:57:26 GMT 2022","Fri Jan 21 10:57:50 GMT 2022","23879","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Fri Jan 21 10:59:46 GMT 2022","Fri Jan 21 11:00:11 GMT 2022","25245","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Invalid Address error",""
"passed","Fri Jan 21 11:04:26 GMT 2022","Fri Jan 21 11:04:58 GMT 2022","32908","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WEENUS on Ethereum",""
"passed","Fri Jan 21 10:54:11 GMT 2022","Fri Jan 21 10:54:41 GMT 2022","30448","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Fri Jan 21 11:01:01 GMT 2022","Fri Jan 21 11:02:15 GMT 2022","74880","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Undelegate stake",""
"skipped","Fri Jan 21 10:58:44 GMT 2022","Fri Jan 21 10:58:44 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send LTC",""
"failed","Fri Jan 21 11:02:08 GMT 2022","Fri Jan 21 11:02:41 GMT 2022","32346","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Fri Jan 21 10:55:48 GMT 2022","Fri Jan 21 10:55:59 GMT 2022","10916","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Fri Jan 21 10:58:39 GMT 2022","Fri Jan 21 10:59:47 GMT 2022","67658","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Create staking account",""
"passed","Fri Jan 21 10:54:41 GMT 2022","Fri Jan 21 10:55:15 GMT 2022","33424","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Fri Jan 21 11:00:41 GMT 2022","Fri Jan 21 11:01:07 GMT 2022","25393","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Transactions","","","Transactions list is displayed",""
"passed","Fri Jan 21 10:55:15 GMT 2022","Fri Jan 21 10:55:29 GMT 2022","14697","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Fri Jan 21 11:02:15 GMT 2022","Fri Jan 21 11:03:37 GMT 2022","81998","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Split stake",""
