"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 01 15:01:09 GMT 2021","Mon Nov 01 15:01:35 GMT 2021","25893","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Mon Nov 01 14:57:12 GMT 2021","Mon Nov 01 14:57:22 GMT 2021","9833","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Mon Nov 01 14:56:23 GMT 2021","Mon Nov 01 14:56:32 GMT 2021","9736","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Copy private key",""
"passed","Mon Nov 01 14:57:31 GMT 2021","Mon Nov 01 14:57:46 GMT 2021","14967","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions >","","","Transactions list is displayed",""
"skipped","Mon Nov 01 15:02:38 GMT 2021","Mon Nov 01 15:02:45 GMT 2021","7448","Chrome Stable","src/tests/unstable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Mon Nov 01 15:00:29 GMT 2021","Mon Nov 01 15:00:48 GMT 2021","19161","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Mon Nov 01 14:55:41 GMT 2021","Mon Nov 01 14:55:52 GMT 2021","10896","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Mon Nov 01 14:58:09 GMT 2021","Mon Nov 01 14:58:19 GMT 2021","10034","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Mon Nov 01 14:58:27 GMT 2021","Mon Nov 01 14:58:38 GMT 2021","11093","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Mon Nov 01 15:00:07 GMT 2021","Mon Nov 01 15:00:29 GMT 2021","22237","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Create staking account",""
"passed","Mon Nov 01 14:54:15 GMT 2021","Mon Nov 01 14:54:35 GMT 2021","19918","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Mon Nov 01 14:55:20 GMT 2021","Mon Nov 01 14:55:29 GMT 2021","9245","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Log in >","","","Can't log in with incorrect password",""
"passed","Mon Nov 01 14:58:19 GMT 2021","Mon Nov 01 14:58:27 GMT 2021","7945","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Mon Nov 01 14:55:56 GMT 2021","Mon Nov 01 14:56:14 GMT 2021","18233","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation >","","","Navigate with back button in header",""
"passed","Mon Nov 01 14:58:48 GMT 2021","Mon Nov 01 14:59:32 GMT 2021","43702","Chrome Stable","src/tests/unstable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Mon Nov 01 15:00:48 GMT 2021","Mon Nov 01 15:01:09 GMT 2021","21088","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Undelegate stake",""
"passed","Mon Nov 01 14:56:32 GMT 2021","Mon Nov 01 14:56:43 GMT 2021","10891","Chrome Stable","src/tests/stable/settings.test.ts","Settings >","","","Switch account index",""
"passed","Mon Nov 01 14:53:47 GMT 2021","Mon Nov 01 14:54:07 GMT 2021","19862","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Sign up >","","","Create wallet",""
"passed","Mon Nov 01 14:59:32 GMT 2021","Mon Nov 01 14:59:42 GMT 2021","9809","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Mon Nov 01 14:54:35 GMT 2021","Mon Nov 01 14:55:01 GMT 2021","26855","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","12-words seed phrase",""
"passed","Mon Nov 01 14:57:46 GMT 2021","Mon Nov 01 14:57:56 GMT 2021","9937","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Mon Nov 01 14:57:56 GMT 2021","Mon Nov 01 14:58:09 GMT 2021","13008","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Mon Nov 01 15:01:35 GMT 2021","Mon Nov 01 15:01:58 GMT 2021","22928","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
