"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Nov 19 15:06:33 GMT 2021","Fri Nov 19 15:06:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Native",""
"skipped","Fri Nov 19 15:06:33 GMT 2021","Fri Nov 19 15:06:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Legacy",""
"passed","Fri Nov 19 15:06:20 GMT 2021","Fri Nov 19 15:06:34 GMT 2021","14864","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Fri Nov 19 15:03:52 GMT 2021","Fri Nov 19 15:04:10 GMT 2021","17796","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Fri Nov 19 15:06:01 GMT 2021","Fri Nov 19 15:06:33 GMT 2021","32553","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Native > EVM",""
"passed","Fri Nov 19 15:03:23 GMT 2021","Fri Nov 19 15:03:42 GMT 2021","18650","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Fri Nov 19 15:08:53 GMT 2021","Fri Nov 19 15:09:16 GMT 2021","23044","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Add custom tokens: ","","","DAI on BSC",""
"passed","Fri Nov 19 15:07:24 GMT 2021","Fri Nov 19 15:07:54 GMT 2021","30236","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Fri Nov 19 15:03:12 GMT 2021","Fri Nov 19 15:03:40 GMT 2021","27669","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Fri Nov 19 15:06:34 GMT 2021","Fri Nov 19 15:06:49 GMT 2021","14464","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"passed","Fri Nov 19 15:05:25 GMT 2021","Fri Nov 19 15:06:00 GMT 2021","35420","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send VLX native",""
"skipped","Fri Nov 19 15:06:00 GMT 2021","Fri Nov 19 15:06:00 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Fri Nov 19 15:06:49 GMT 2021","Fri Nov 19 15:07:12 GMT 2021","23024","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions","","","Transactions list is displayed",""
"passed","Fri Nov 19 15:07:12 GMT 2021","Fri Nov 19 15:07:24 GMT 2021","12132","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
"passed","Fri Nov 19 15:06:33 GMT 2021","Fri Nov 19 15:07:15 GMT 2021","41425","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","HRC-20 > EVM",""
"passed","Fri Nov 19 15:08:18 GMT 2021","Fri Nov 19 15:08:30 GMT 2021","12068","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Fri Nov 19 15:04:16 GMT 2021","Fri Nov 19 15:04:43 GMT 2021","26524","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"passed","Fri Nov 19 15:07:15 GMT 2021","Fri Nov 19 15:08:02 GMT 2021","47033","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","ERC-20 > EVM",""
"passed","Fri Nov 19 15:09:16 GMT 2021","Fri Nov 19 15:09:30 GMT 2021","13965","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Add custom tokens: ","","","DAI on Heco",""
"passed","Fri Nov 19 15:05:06 GMT 2021","Fri Nov 19 15:05:24 GMT 2021","17736","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Fri Nov 19 15:03:56 GMT 2021","Fri Nov 19 15:04:53 GMT 2021","56407","Chrome Stable","src/tests/stable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Fri Nov 19 15:02:40 GMT 2021","Fri Nov 19 15:03:01 GMT 2021","20514","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Fri Nov 19 15:03:42 GMT 2021","Fri Nov 19 15:03:56 GMT 2021","14452","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"skipped","Fri Nov 19 15:06:33 GMT 2021","Fri Nov 19 15:06:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > VLX Native",""
"skipped","Fri Nov 19 15:06:33 GMT 2021","Fri Nov 19 15:06:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > BEP-20",""
"passed","Fri Nov 19 15:06:00 GMT 2021","Fri Nov 19 15:06:20 GMT 2021","19101","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send ETH",""
"passed","Fri Nov 19 15:04:43 GMT 2021","Fri Nov 19 15:04:52 GMT 2021","9771","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
