"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 25 11:54:01 GMT 2022","Tue Jan 25 11:54:50 GMT 2022","48320","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Tue Jan 25 11:58:05 GMT 2022","Tue Jan 25 11:58:32 GMT 2022","27025","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Switch account index",""
"passed","Tue Jan 25 12:05:36 GMT 2022","Tue Jan 25 12:05:57 GMT 2022","20840","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","WEENUS on Ethereum",""
"passed","Tue Jan 25 12:02:17 GMT 2022","Tue Jan 25 12:02:41 GMT 2022","23820","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Transactions","","","Transactions list is displayed",""
"passed","Tue Jan 25 12:01:44 GMT 2022","Tue Jan 25 12:02:17 GMT 2022","33360","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Not Enough Funds error",""
"passed","Tue Jan 25 12:10:09 GMT 2022","Tue Jan 25 12:11:05 GMT 2022","56403","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Undelegate stake",""
"passed","Tue Jan 25 11:54:50 GMT 2022","Tue Jan 25 11:55:04 GMT 2022","14764","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Tue Jan 25 12:07:53 GMT 2022","Tue Jan 25 12:08:04 GMT 2022","10961","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Use max",""
"passed","Tue Jan 25 12:03:08 GMT 2022","Tue Jan 25 12:03:48 GMT 2022","39952","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Tue Jan 25 12:05:57 GMT 2022","Tue Jan 25 12:06:33 GMT 2022","36413","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on BSC",""
"passed","Tue Jan 25 11:58:32 GMT 2022","Tue Jan 25 11:58:56 GMT 2022","24063","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Tue Jan 25 11:55:03 GMT 2022","Tue Jan 25 11:55:29 GMT 2022","26629","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"passed","Tue Jan 25 11:53:55 GMT 2022","Tue Jan 25 11:54:39 GMT 2022","43343","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"passed","Tue Jan 25 12:02:41 GMT 2022","Tue Jan 25 12:03:08 GMT 2022","26952","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Lock and unlock",""
"passed","Tue Jan 25 12:06:33 GMT 2022","Tue Jan 25 12:07:08 GMT 2022","34293","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on Heco",""
