"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 06 13:19:45 GMT 2022","Thu Jan 06 13:20:31 GMT 2022","45864","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","USDT > USDT Velas",""
"passed","Thu Jan 06 13:19:04 GMT 2022","Thu Jan 06 13:19:45 GMT 2022","40251","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","ERC-20 > EVM",""
"skipped","Thu Jan 06 13:16:30 GMT 2022","Thu Jan 06 13:16:30 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","ETH Velas > ETH",""
"passed","Thu Jan 06 13:15:55 GMT 2022","Thu Jan 06 13:16:30 GMT 2022","34958","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > BEP-20",""
"passed","Thu Jan 06 13:20:31 GMT 2022","Thu Jan 06 13:21:18 GMT 2022","47427","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","USDC > USDC Velas",""
"passed","Thu Jan 06 13:16:30 GMT 2022","Thu Jan 06 13:17:08 GMT 2022","38221","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","USDT Velas > USDT",""
"passed","Thu Jan 06 13:14:44 GMT 2022","Thu Jan 06 13:15:19 GMT 2022","35614","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > HRC-20",""
"skipped","Thu Jan 06 13:19:45 GMT 2022","Thu Jan 06 13:19:45 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","ETH > ETH Velas",""
"passed","Thu Jan 06 13:18:28 GMT 2022","Thu Jan 06 13:19:04 GMT 2022","36140","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","HRC-20 > EVM",""
"skipped","Thu Jan 06 13:14:44 GMT 2022","Thu Jan 06 13:14:44 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Native > VLX Legacy",""
"skipped","Thu Jan 06 13:14:44 GMT 2022","Thu Jan 06 13:14:44 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Legacy > VLX Native",""
"passed","Thu Jan 06 13:17:08 GMT 2022","Thu Jan 06 13:17:47 GMT 2022","38685","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","USDC Velas > USDC",""
"passed","Thu Jan 06 13:14:13 GMT 2022","Thu Jan 06 13:14:44 GMT 2022","30487","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","EVM > VLX Native",""
"passed","Thu Jan 06 13:15:19 GMT 2022","Thu Jan 06 13:15:55 GMT 2022","35303","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > VLX ERC-20",""
"skipped","Thu Jan 06 13:14:44 GMT 2022","Thu Jan 06 13:14:44 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Legacy > EVM",""
"passed","Thu Jan 06 13:17:47 GMT 2022","Thu Jan 06 13:18:28 GMT 2022","41812","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","BUSD Velas > BUSD",""
"passed","Thu Jan 06 13:13:30 GMT 2022","Thu Jan 06 13:14:13 GMT 2022","43597","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","VLX Native > EVM",""
"skipped","Thu Jan 06 13:21:18 GMT 2022","Thu Jan 06 13:21:18 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","BUSD > BUSD Velas",""
"skipped","Thu Jan 06 13:19:45 GMT 2022","Thu Jan 06 13:19:45 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","BEP-20 > EVM",""
"skipped","Thu Jan 06 13:14:44 GMT 2022","Thu Jan 06 13:14:44 GMT 2022","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > In Velas network: ","","","EVM > VLX Legacy",""
