"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 11 22:32:41 GMT 2021","Thu Nov 11 22:33:01 GMT 2021","20062","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Thu Nov 11 22:28:11 GMT 2021","Thu Nov 11 22:28:18 GMT 2021","6279","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Thu Nov 11 22:27:31 GMT 2021","Thu Nov 11 22:27:47 GMT 2021","16736","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Thu Nov 11 22:29:01 GMT 2021","Thu Nov 11 22:29:17 GMT 2021","15181","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
"passed","Thu Nov 11 22:31:38 GMT 2021","Thu Nov 11 22:31:53 GMT 2021","14499","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"skipped","Thu Nov 11 22:31:09 GMT 2021","Thu Nov 11 22:31:09 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Native",""
"passed","Thu Nov 11 22:33:01 GMT 2021","Thu Nov 11 22:33:21 GMT 2021","19760","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Thu Nov 11 22:31:09 GMT 2021","Thu Nov 11 22:31:25 GMT 2021","16155","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send ETH",""
"passed","Thu Nov 11 22:27:47 GMT 2021","Thu Nov 11 22:28:11 GMT 2021","23969","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Thu Nov 11 22:29:17 GMT 2021","Thu Nov 11 22:29:39 GMT 2021","21885","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Switch account index",""
"passed","Thu Nov 11 22:29:27 GMT 2021","Thu Nov 11 22:29:55 GMT 2021","27913","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Enable/Disable testnet",""
"passed","Thu Nov 11 22:26:55 GMT 2021","Thu Nov 11 22:27:31 GMT 2021","35820","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Thu Nov 11 22:33:21 GMT 2021","Thu Nov 11 22:33:37 GMT 2021","16023","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"skipped","Thu Nov 11 22:31:09 GMT 2021","Thu Nov 11 22:31:09 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > VLX Native",""
"passed","Thu Nov 11 22:26:28 GMT 2021","Thu Nov 11 22:26:55 GMT 2021","27251","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Thu Nov 11 22:29:55 GMT 2021","Thu Nov 11 22:30:35 GMT 2021","39288","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Native > VLX Legacy",""
