"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 24 17:12:55 GMT 2021","Fri Dec 24 17:13:33 GMT 2021","37715","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","HRC-20 > EVM",""
"passed","Fri Dec 24 17:05:22 GMT 2021","Fri Dec 24 17:05:47 GMT 2021","25366","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Not Enough Funds error",""
"passed","Fri Dec 24 17:14:52 GMT 2021","Fri Dec 24 17:15:47 GMT 2021","54687","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","USDT > USDT Velas",""
"passed","Fri Dec 24 17:06:26 GMT 2021","Fri Dec 24 17:06:54 GMT 2021","27961","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"passed","Fri Dec 24 17:04:13 GMT 2021","Fri Dec 24 17:04:37 GMT 2021","23997","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Validators list",""
"skipped","Fri Dec 24 17:04:37 GMT 2021","Fri Dec 24 17:04:37 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send LTC",""
"passed","Fri Dec 24 17:00:23 GMT 2021","Fri Dec 24 17:01:12 GMT 2021","48228","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Create staking account",""
"skipped","Fri Dec 24 17:14:52 GMT 2021","Fri Dec 24 17:14:52 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > To Velas network","","","ETH > ETH Velas",""
"passed","Fri Dec 24 16:54:39 GMT 2021","Fri Dec 24 16:55:05 GMT 2021","26050","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Fri Dec 24 17:02:39 GMT 2021","Fri Dec 24 17:03:49 GMT 2021","70593","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send VLX native",""
