"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Nov 05 19:07:07 GMT 2021","Fri Nov 05 19:07:07 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send BTC",""
"passed","Fri Nov 05 19:06:18 GMT 2021","Fri Nov 05 19:07:07 GMT 2021","49198","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send VLX native",""
"passed","Fri Nov 05 19:02:55 GMT 2021","Fri Nov 05 19:03:10 GMT 2021","15166","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Fri Nov 05 19:03:10 GMT 2021","Fri Nov 05 19:03:36 GMT 2021","25947","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"passed","Fri Nov 05 19:08:09 GMT 2021","Fri Nov 05 19:08:27 GMT 2021","18127","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Switch account",""
"passed","Fri Nov 05 19:03:58 GMT 2021","Fri Nov 05 19:04:16 GMT 2021","17782","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Fri Nov 05 19:04:16 GMT 2021","Fri Nov 05 19:04:45 GMT 2021","29383","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Choose language on sign up >","","","Change language",""
"passed","Fri Nov 05 19:07:31 GMT 2021","Fri Nov 05 19:07:48 GMT 2021","16707","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"skipped","Fri Nov 05 19:07:07 GMT 2021","Fri Nov 05 19:07:07 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send LTC",""
"passed","Fri Nov 05 19:04:45 GMT 2021","Fri Nov 05 19:04:50 GMT 2021","4969","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Fri Nov 05 19:04:50 GMT 2021","Fri Nov 05 19:05:27 GMT 2021","37385","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Navigate with back button in header",""
"passed","Fri Nov 05 19:03:23 GMT 2021","Fri Nov 05 19:03:58 GMT 2021","34395","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Fri Nov 05 19:06:14 GMT 2021","Fri Nov 05 19:06:57 GMT 2021","43158","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Native > VLX Legacy",""
"passed","Fri Nov 05 19:07:48 GMT 2021","Fri Nov 05 19:08:09 GMT 2021","20964","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > > Transactions","","","Transactions list is displayed",""
"passed","Fri Nov 05 19:07:33 GMT 2021","Fri Nov 05 19:07:49 GMT 2021","16608","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Not Enough Funds error",""
"skipped","Fri Nov 05 19:07:33 GMT 2021","Fri Nov 05 19:07:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Legacy",""
"passed","Fri Nov 05 19:02:54 GMT 2021","Fri Nov 05 19:03:23 GMT 2021","28940","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"skipped","Fri Nov 05 19:07:33 GMT 2021","Fri Nov 05 19:07:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","EVM > VLX Native",""
"passed","Fri Nov 05 19:07:07 GMT 2021","Fri Nov 05 19:07:31 GMT 2021","24371","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions >","","","Send ETH",""
"skipped","Fri Nov 05 19:07:33 GMT 2021","Fri Nov 05 19:07:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > EVM",""
"skipped","Fri Nov 05 19:07:33 GMT 2021","Fri Nov 05 19:07:33 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap: ","","","VLX Legacy > VLX Native",""
"passed","Fri Nov 05 19:04:20 GMT 2021","Fri Nov 05 19:05:24 GMT 2021","64179","Chrome Stable","src/tests/stable/balance.test.ts","Balance >","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Fri Nov 05 19:08:30 GMT 2021","Fri Nov 05 19:08:46 GMT 2021","16779","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Fri Nov 05 19:05:27 GMT 2021","Fri Nov 05 19:05:50 GMT 2021","22364","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"passed","Fri Nov 05 19:08:08 GMT 2021","Fri Nov 05 19:08:30 GMT 2021","21620","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Fri Nov 05 19:08:27 GMT 2021","Fri Nov 05 19:08:42 GMT 2021","15053","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Fri Nov 05 19:03:59 GMT 2021","Fri Nov 05 19:04:20 GMT 2021","20385","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
