"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 01 15:17:59 GMT 2021","Mon Nov 01 15:18:19 GMT 2021","19884","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Delegate stake",""
"passed","Mon Nov 01 15:19:09 GMT 2021","Mon Nov 01 15:19:34 GMT 2021","24717","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Withdraw stake",""
"passed","Mon Nov 01 15:15:07 GMT 2021","Mon Nov 01 15:15:17 GMT 2021","10838","Chrome Stable","src/tests/stable/validation.test.ts","Validation >","","","VLX Native: Show Invalid Address error",""
"passed","Mon Nov 01 15:13:16 GMT 2021","Mon Nov 01 15:13:31 GMT 2021","15280","Chrome Stable","src/tests/stable/links.test.ts","Links >","","","Download links are correct",""
"passed","Mon Nov 01 15:16:04 GMT 2021","Mon Nov 01 15:16:24 GMT 2021","20590","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Add and hide litecoin wallet",""
"passed","Mon Nov 01 15:18:41 GMT 2021","Mon Nov 01 15:19:09 GMT 2021","28399","Chrome Stable","src/tests/unstable/staking.test.ts","Staking > > Actions >","","","Split stake",""
"passed","Mon Nov 01 15:15:47 GMT 2021","Mon Nov 01 15:16:01 GMT 2021","14593","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Choose language on sign up >","","","Change language",""
"passed","Mon Nov 01 15:14:01 GMT 2021","Mon Nov 01 15:14:24 GMT 2021","23214","Chrome Stable","src/tests/stable/auth.test.ts","Auth > > Restore with >","","","24-words seed phrase",""
"passed","Mon Nov 01 15:16:36 GMT 2021","Mon Nov 01 15:16:45 GMT 2021","8467","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Show QR",""
"passed","Mon Nov 01 15:15:52 GMT 2021","Mon Nov 01 15:16:04 GMT 2021","11847","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > >  > ","","","Lock and unlock",""
