"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 24 13:43:17 GMT 2021","Fri Dec 24 13:43:32 GMT 2021","15011","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"skipped","Fri Dec 24 13:54:58 GMT 2021","Fri Dec 24 13:54:58 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send LTC",""
"skipped","Fri Dec 24 13:49:11 GMT 2021","Fri Dec 24 13:49:11 GMT 2021","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send BTC",""
"passed","Fri Dec 24 13:44:28 GMT 2021","Fri Dec 24 13:44:46 GMT 2021","18295","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
"passed","Fri Dec 24 13:41:19 GMT 2021","Fri Dec 24 13:41:45 GMT 2021","25390","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Fri Dec 24 13:51:34 GMT 2021","Fri Dec 24 13:52:56 GMT 2021","81707","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","EVM > BEP-20",""
"passed","Fri Dec 24 14:00:15 GMT 2021","Fri Dec 24 14:00:54 GMT 2021","39236","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Transactions","","","Transactions list is displayed",""
"passed","Fri Dec 24 13:45:09 GMT 2021","Fri Dec 24 13:45:38 GMT 2021","28473","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Change language setting",""
"passed","Fri Dec 24 14:02:31 GMT 2021","Fri Dec 24 14:02:43 GMT 2021","12419","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Show QR",""
"skipped","Fri Dec 24 13:52:56 GMT 2021","Fri Dec 24 13:52:56 GMT 2021","0","Chrome Stable","src/tests/stable/swap.test.ts","Swap:  > From Velas network: ","","","ETH Velas > ETH",""
"passed","Fri Dec 24 13:42:37 GMT 2021","Fri Dec 24 13:42:53 GMT 2021","15967","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
