"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 20 14:03:09 GMT 2022","Thu Jan 20 14:03:35 GMT 2022","25553","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Enable/Disable testnet",""
"passed","Thu Jan 20 14:05:40 GMT 2022","Thu Jan 20 14:05:56 GMT 2022","15467","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Transactions","","","Transactions list is displayed",""
"passed","Thu Jan 20 14:02:54 GMT 2022","Thu Jan 20 14:03:11 GMT 2022","17181","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Switch account index",""
"passed","Thu Jan 20 14:00:19 GMT 2022","Thu Jan 20 14:00:48 GMT 2022","29208","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Sign up >","","","Create wallet",""
"passed","Thu Jan 20 14:01:19 GMT 2022","Thu Jan 20 14:01:36 GMT 2022","16694","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Can't log in with incorrect password",""
"passed","Thu Jan 20 14:00:48 GMT 2022","Thu Jan 20 14:01:19 GMT 2022","31542","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","12-words seed phrase",""
"passed","Thu Jan 20 14:02:35 GMT 2022","Thu Jan 20 14:02:54 GMT 2022","18899","Chrome Stable","src/tests/stable/navigation.test.ts","Navigation","","","Redirects to support page from menu",""
"passed","Thu Jan 20 14:00:32 GMT 2022","Thu Jan 20 14:01:00 GMT 2022","27361","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","24-words seed phrase",""
"passed","Thu Jan 20 14:06:25 GMT 2022","Thu Jan 20 14:06:42 GMT 2022","17036","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Copy wallet address from ""Receive"" page",""
"passed","Thu Jan 20 14:06:16 GMT 2022","Thu Jan 20 14:06:31 GMT 2022","15444","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Show QR",""
"passed","Thu Jan 20 14:07:06 GMT 2022","Thu Jan 20 14:07:31 GMT 2022","25076","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen > Add custom tokens: ","","","DAI on Heco",""
"passed","Thu Jan 20 14:01:59 GMT 2022","Thu Jan 20 14:02:06 GMT 2022","7077","Chrome Stable","src/tests/stable/links.test.ts","Links","","","Download links are correct",""
"passed","Thu Jan 20 14:04:55 GMT 2022","Thu Jan 20 14:05:19 GMT 2022","24247","Chrome Stable","src/tests/stable/validation.test.ts","Validation","","","VLX Native: Show Invalid Address error",""
"skipped","Thu Jan 20 14:04:41 GMT 2022","Thu Jan 20 14:04:41 GMT 2022","0","Chrome Stable","src/tests/stable/staking.test.ts","Staking > Actions >","","","Validators list",""
"passed","Thu Jan 20 14:01:23 GMT 2022","Thu Jan 20 14:01:43 GMT 2022","19698","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Log in >","","","Log in with pin",""
"passed","Thu Jan 20 14:01:00 GMT 2022","Thu Jan 20 14:01:23 GMT 2022","23367","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","Can't restore with incorrect 24-word seed phrase",""
"passed","Thu Jan 20 14:03:38 GMT 2022","Thu Jan 20 14:04:25 GMT 2022","47038","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send VLX native",""
"passed","Thu Jan 20 14:04:25 GMT 2022","Thu Jan 20 14:04:55 GMT 2022","30527","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send ETH Legacy",""
"passed","Thu Jan 20 14:02:51 GMT 2022","Thu Jan 20 14:03:09 GMT 2022","18667","Chrome Stable","src/tests/stable/settings.test.ts","Settings","","","Copy private key",""
"passed","Thu Jan 20 14:01:43 GMT 2022","Thu Jan 20 14:02:35 GMT 2022","51823","Chrome Stable","src/tests/stable/balance.test.ts","Balance","","","Check VLX Legacy, VLX Native, Litecoin and Bitcoin balances",""
"passed","Thu Jan 20 14:00:19 GMT 2022","Thu Jan 20 14:00:32 GMT 2022","13772","Chrome Stable","src/tests/stable/auth.test.ts","Auth > Restore with >","","","custom seed phrase",""
"passed","Thu Jan 20 14:05:56 GMT 2022","Thu Jan 20 14:06:16 GMT 2022","20465","Chrome Stable","src/tests/stable/wallets.test.ts","Wallets screen >  > ","","","Add and hide litecoin wallet",""
"skipped","Thu Jan 20 14:04:25 GMT 2022","Thu Jan 20 14:04:25 GMT 2022","0","Chrome Stable","src/tests/stable/transactions.test.ts","Transactions","","","Send BTC",""
